id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,school_level,zip_code,year,school_type,state
291548000722,0.080964970257766,0.556891766882516,0.6328,53952.0,20.6,0.382822085889571,High,64055,2016-2017,Regular School,MO
291548000724,0.0881595881595882,0.482153306026916,0.63558106169297,44573.0,20.6,0.551676933607118,High,64050,2016-2017,Regular School,MO
291548003096,0.167895878524946,0.394775570272259,0.328609986504723,29322.0,17.7,0.707589285714286,High,64053,2016-2017,Regular School,MO
291560000738,0.0877245508982036,0.541255984229794,0.73732970027248,39560.0,22.3,0.246812386156648,High,63755,2016-2017,Regular School,MO
291614000745,0.0580290145072536,0.501639344262295,0.57031857031857,41014.0,20.1,0.4,High,64755,2016-2017,Regular School,MO
291619000749,0.0882948562170919,0.62075055187638,0.42654028436019,34183.0,21.4,0.336960746210649,High,65101,2016-2017,Regular School,MO
291623003144,0.101528812230498,0.630171073094868,0.675728155339806,56200.0,20.7,0.216393442622951,High,63028,2016-2017,Regular School,MO
291629000769,0.265216112907968,0.570263658602881,0.340621963070943,27038.0,15.5,0.774709302325581,High,63136,2016-2017,Regular School,MO
291635000787,0.0929971988795518,0.43213897937025,0.511488511488511,32884.0,21.7,0.454287067740407,High,64802,2016-2017,Regular School,MO
291638000797,0.0396761133603239,0.550037622272385,0.665568369028007,41250.0,20.4,0.312883435582822,High,63445,2016-2017,Regular School,MO
291640000840,0.187096774193548,0.456580125335721,0.206049149338374,29275.0,14.8,0.740331491712707,High,64128,2016-2017,Career and Technical School,MO
291640000860,0.124381625441696,0.342051282051282,0.262135922330097,25473.0,14.7,0.6884765625,High,64124,2016-2017,Regular School,MO
291640000862,0.197815533980583,0.416581371545548,0.390852390852391,17656.0,16.7,0.640221402214022,High,64110,2016-2017,Regular School,MO
291640000880,0.216315307057745,0.231222385861561,0.280966767371601,22143.0,14.7,0.745042492917847,High,64127,2016-2017,Regular School,MO
291640003097,0.16692789968652,0.396703943496174,0.220283533260632,30653.0,14.9,0.757990867579909,High,64131,2016-2017,Regular School,MO
291645000894,0.0458215142919485,0.748117874811787,0.807822489657766,81763.0,22.8,0.105625717566016,High,64060,2016-2017,Regular School,MO
291650000897,0.087956698240866,0.366447034972124,0.665148063781321,41389.0,20.6,0.56350626118068,High,63857,2016-2017,Regular School,MO
291674000916,0.0585683297180043,0.584097859327217,0.692307692307692,21319.0,23.0,0.294117647058824,High,63501,2016-2017,Regular School,MO
291677000926,0.0223684210526316,0.925733382844411,0.914335664335664,86886.0,23.0,0.131102578167855,High,63122,2016-2017,Regular School,MO
291683000932,0.0980960264900662,0.629365377393917,0.751292360712234,48973.0,21.1,0.211309523809524,High,65336,2016-2017,Regular School,MO
291782000946,0.0371167294244217,0.968356997971602,0.867624810892587,194485.0,25.7,0.113192818110851,High,63124,2016-2017,Regular School,MO
291785000954,0.0580290145072536,0.501639344262295,0.57031857031857,41014.0,20.8,0.344059405940594,High,64759,2016-2017,Regular School,MO
291788000957,0.109694862881421,0.422374429223744,0.659128978224456,44253.0,19.9,0.478468899521531,High,65534,2016-2017,Regular School,MO
291797000960,0.048352325223283,0.570098430433626,0.685258964143426,55663.0,21.8,0.238636363636364,High,64465,2016-2017,Regular School,MO
291822000962,0.0201472297559086,0.549115543846443,0.598582474226804,55114.0,21.2,0.169117647058824,High,64062,2016-2017,Regular School,MO
291824000966,0.0502772643253235,0.508665749656121,0.764490861618799,35730.0,20.9,0.516363636363636,High,63601,2016-2017,Regular School,MO
291827000972,0.101628664495114,0.46751269035533,0.589812332439678,31269.0,21.5,0.444989488437281,High,65536,2016-2017,Regular School,MO
291830000983,0.080225498699046,0.648849005072181,0.267057960381511,37835.0,23.0,0.171875,High,64063,2016-2017,Regular School,MO
291830001481,0.0596125186289121,0.790384615384615,0.595302619692864,60915.0,23.4,0.136054421768707,High,64086,2016-2017,Regular School,MO
291830002795,0.0490405117270789,0.836074561403509,0.905008635578584,85399.0,23.6,0.0714666666666667,High,64082,2016-2017,Regular School,MO
291846000993,0.0542071197411003,0.385724585436193,0.874485596707819,45652.0,20.5,0.273453093812375,High,63452,2016-2017,Regular School,MO
291848001001,0.0908764367816092,0.555765001570845,0.622432859399684,47211.0,18.7,0.355102040816327,High,64067,2016-2017,Regular School,MO
291851001003,0.0613650594865373,0.514453961456103,0.848515864892528,37247.0,20.4,0.317880794701987,High,64762,2016-2017,Regular School,MO
291854001011,0.0625562556255626,0.764910753156291,0.74540174249758,75875.0,21.7,0.146778711484594,High,64068,2016-2017,Regular School,MO
291854003148,0.0296984810700521,0.825149700598802,0.865724381625442,86028.0,21.2,0.156467315716273,High,64068,2016-2017,Regular School,MO
291860001014,0.0423162583518931,0.348819497334349,0.760315533980582,40465.0,21.3,0.456140350877193,High,65542,2016-2017,Regular School,MO
291869001026,0.0327868852459016,0.794407894736842,0.903460837887067,58889.0,24.0,0.16046277665996,High,63126,2016-2017,Regular School,MO
291917001037,0.053870529651426,0.764507675028079,0.833865814696486,63617.0,22.8,0.248206599713056,High,65742,2016-2017,Regular School,MO
291923001040,0.0407407407407407,0.647435897435897,0.634730538922156,58750.0,22.1,0.12589928057554,High,64070,2016-2017,Regular School,MO
291926001043,0.089910775566232,0.334798994974874,0.576413959085439,36250.0,19.7,0.490291262135922,High,63353,2016-2017,Regular School,MO
291935001046,0.0572045331894226,0.374721851357365,0.785888077858881,37500.0,20.5,0.423076923076923,High,63764,2016-2017,Regular School,MO
291941001053,0.0784682988072819,0.663682148852826,0.896265560165975,42909.0,20.7,0.351648351648352,High,63552,2016-2017,Regular School,MO
291989001058,0.126834381551363,0.196969696969697,0.336076817558299,26250.0,19.0,0.539351851851852,High,63863,2016-2017,Regular School,MO
291998001063,0.110720562390158,0.376673866090713,0.747093023255814,28110.0,21.2,0.507772020725389,High,65704,2016-2017,Regular School,MO
292001001067,0.118078175895765,0.811494252873563,0.482638888888889,40214.0,22.4,0.507163323782235,High,63143,2016-2017,Regular School,MO
292005001070,0.041041041041041,0.44,0.620738636363636,34830.0,20.5,0.257425742574257,High,64658,2016-2017,Regular School,MO
292031001077,0.129277566539924,0.512335789810958,0.677245104659014,36915.0,20.9,0.431718061674009,High,65705,2016-2017,Regular School,MO
292041001086,0.0903873744619799,0.385575589459085,0.536764705882353,35462.0,20.3,0.330808080808081,High,65340,2016-2017,Regular School,MO
292043001090,0.0653540008378718,0.557749259624877,0.751596877217885,45607.0,21.9,0.311331133113311,High,65706,2016-2017,Regular School,MO
292049001095,0.0663354037267081,0.728571428571429,0.433443344334433,32996.0,21.7,0.152542372881356,High,64468,2016-2017,Regular School,MO
292055001099,0.0644329896907216,0.362334407447189,0.815373021853806,38946.0,20.8,0.290909090909091,High,64469,2016-2017,Regular School,MO
292061001104,0.0488404778636683,0.445222154595253,0.737617924528302,40250.0,20.0,0.488,High,64831,2016-2017,Regular School,MO
292067001115,0.0711126233412725,0.647983595352016,0.619348054679285,47452.0,22.3,0.292049756625203,High,63125,2016-2017,Regular School,MO
292067001118,0.0478723404255319,0.753405994550409,0.778378378378378,42717.0,23.6,0.156816851960211,High,63129,2016-2017,Regular School,MO
292070001127,0.0676020408163265,0.568516421291053,0.442882249560633,33378.0,20.2,0.374074074074074,High,63555,2016-2017,Regular School,MO
292081001137,0.0985820391627279,0.36742671009772,0.577156743620899,47014.0,18.9,0.381924198250729,High,65265,2016-2017,Regular School,MO
292094001144,0.0521806853582555,0.335301837270341,0.448703494926719,36411.0,19.9,0.5,High,63556,2016-2017,Regular School,MO
292110001154,0.0954653937947494,0.593237195425162,0.473328324567994,38125.0,20.9,0.455862977602108,High,65270,2016-2017,Regular School,MO
292112001162,0.178442682047585,0.393151135989463,0.53556969346443,39470.0,20.5,0.354838709677419,High,65708,2016-2017,Regular School,MO
292121001167,0.0500667556742323,0.50736593989393,0.823605706874189,49911.0,20.5,0.34375,High,63456,2016-2017,Regular School,MO
292133001169,0.101440576230492,0.488946015424165,0.605113636363636,37455.0,21.0,0.412921348314607,High,63361,2016-2017,Regular School,MO
292151001182,0.0691094619666048,0.383902077151335,0.710112359550562,26906.0,20.5,0.481395348837209,High,65711,2016-2017,Regular School,MO
292154001186,0.123636363636364,0.517259144770737,0.592400690846287,26679.0,20.9,0.490084985835694,High,65548,2016-2017,Regular School,MO
292160001189,0.0755277044854881,0.507341772151899,0.689734717416378,43393.0,21.9,0.362683438155136,High,65712,2016-2017,Regular School,MO
292181001209,0.0482680295286769,0.542898691226369,0.720196353436185,35970.0,21.4,0.436981132075472,High,64850,2016-2017,Regular School,MO
292184001214,0.0554894966309948,0.577985219758849,0.420433436532508,34283.0,21.1,0.394833948339483,High,64772,2016-2017,Regular School,MO
292187501219,0.0504780114722753,0.470553935860058,0.662177328843995,49500.0,20.7,0.279373368146214,High,65063,2016-2017,Regular School,MO
292196001225,0.0379746835443038,0.524102935846321,0.789650537634409,58147.0,22.9,0.236994219653179,High,63068,2016-2017,Regular School,MO
292253000424,0.0580399619410086,0.643529411764706,0.826589595375723,50212.0,23.4,0.220299884659746,High,65714,2016-2017,Regular School,MO
292265001248,0.195501730103806,0.582857142857143,0.204347826086957,35074.0,15.4,0.848639455782313,High,63133,2016-2017,Regular School,MO
292274001254,0.0368530020703934,0.531274131274131,0.721755368814192,45865.0,20.4,0.380697050938338,High,65262,2016-2017,Regular School,MO
292280001284,0.0949140401146132,0.546285714285714,0.460236886632826,37936.0,21.0,0.380066445182724,High,64116,2016-2017,Regular School,MO
292280001286,0.0406414155377385,0.779945665596444,0.834705075445816,81479.0,21.4,0.278131634819533,High,64118,2016-2017,Regular School,MO
292280001293,0.0956521739130435,0.567253653053578,0.564994882292733,49628.0,20.0,0.376603773584906,High,64119,2016-2017,Regular School,MO
292280003083,0.0273646638905413,0.826783867631851,0.883408071748879,97121.0,22.1,0.124047124047124,High,64156,2016-2017,Regular School,MO
292283001297,0.0426026336173509,0.532040180117769,0.739565943238731,71441.0,22.3,0.118811881188119,High,64439,2016-2017,Regular School,MO
292289001309,0.106498951781971,0.515772224498157,0.578737010391687,53519.0,21.0,0.317196167423096,High,63016,2016-2017,Regular School,MO
292295001313,0.110720562390158,0.376673866090713,0.747093023255814,28110.0,17.2,0.518691588785047,High,65717,2016-2017,Regular School,MO
292301001317,0.0883036405886909,0.54453125,0.528,40568.0,20.7,0.211093990755008,High,64075,2016-2017,Regular School,MO
292310001325,0.0519169329073482,0.501826150474799,0.677562326869806,58432.0,20.5,0.309923664122137,High,64076,2016-2017,Regular School,MO
292316001331,0.0229335881509795,0.90407358738502,0.776617954070981,85114.0,22.5,0.261538461538462,High,63301,2016-2017,Regular School,MO
292327001340,0.0884615384615385,0.374352331606218,0.644295302013423,29688.0,19.0,0.475409836065574,High,64776,2016-2017,Regular School,MO
292334001347,0.0800304878048781,0.449899125756557,0.557934508816121,36045.0,22.6,0.320557491289199,High,65066,2016-2017,Regular School,MO
292343001351,0.0851221317542561,0.580310880829015,0.826666666666667,34740.0,22.4,0.194695989650712,High,65721,2016-2017,Regular School,MO
292346001356,0.113557358053302,0.595483133218982,0.473397823458283,42855.0,22.3,0.323958333333333,High,63069,2016-2017,Regular School,MO
292349001362,0.0876225490196078,0.476950354609929,0.589390962671906,37324.0,21.6,0.221917808219178,High,63461,2016-2017,Regular School,MO
292355001371,0.0836698070883804,0.793898156277436,0.71276102088167,64047.0,23.5,0.206221198156682,High,64153,2016-2017,Regular School,MO
292355002413,0.0303364589078875,0.697148475909538,0.83275663206459,82950.0,24.3,0.156649616368286,High,64150,2016-2017,Regular School,MO
292358001379,0.0390290337934317,0.893392070484581,0.859042553191489,92647.0,23.4,0.144061302681992,High,63017,2016-2017,Regular School,MO
292358001393,0.0755020080321285,0.876835236541599,0.782747603833866,79609.0,22.8,0.200145032632342,High,63146,2016-2017,Regular School,MO
292358001394,0.0317622950819672,0.811690468282962,0.776798825256975,70911.0,22.4,0.142099056603774,High,63021,2016-2017,Regular School,MO
292358001404,0.0435656836461126,0.918777022853613,0.723765432098765,77063.0,23.9,0.118755118755119,High,63011,2016-2017,Regular School,MO
292364001406,0.0530973451327434,0.424291497975708,0.796296296296296,38497.0,19.1,0.399103139013453,High,63662,2016-2017,Regular School,MO
292370001421,0.0709497206703911,0.795380434782609,0.684676705048716,65319.0,22.2,0.310924369747899,High,63043,2016-2017,Regular School,MO
292373001424,0.0383244206773619,0.726690676270508,0.776559287183002,81514.0,21.8,0.223635400105988,High,64078,2016-2017,Regular School,MO
292453002387,0.0821643286573146,0.494822888283379,0.609856262833676,40347.0,19.8,0.32157394843962,High,63775,2016-2017,Regular School,MO
292511001441,0.0667731629392971,0.519319492502884,0.736448598130841,40183.0,22.2,0.485981308411215,High,65723,2016-2017,Regular School,MO
292514001445,0.112965340179718,0.476523476523477,0.726287262872629,44542.0,21.0,0.351931330472103,High,63336,2016-2017,Regular School,MO
292523001456,0.0623768877216021,0.743518260384723,0.586187214611872,69950.0,21.7,0.169651272384543,High,64079,2016-2017,Regular School,MO
292529001458,0.0260826771653543,0.471409275101306,0.658070678127985,60603.0,20.7,0.176724137931034,High,64477,2016-2017,Regular School,MO
292533001461,0.062139486103828,0.530292230933713,0.674988854213107,55629.0,21.5,0.152958152958153,High,64080,2016-2017,Regular School,MO
292535001463,0.104090194022024,0.561624971310535,0.789565979833406,40557.0,21.8,0.482638888888889,High,65725,2016-2017,Regular School,MO
292541001465,0.0707737440410708,0.509462300991289,0.765556253928347,42332.0,20.7,0.433070866141732,High,64671,2016-2017,Regular School,MO
292545001475,0.0477013480815762,0.650042747221431,0.758522727272727,41532.0,22.2,0.428465530022239,High,63901,2016-2017,Regular School,MO
292550001497,0.141949152542373,0.388100866824271,0.544904137235116,28934.0,19.8,0.468613138686131,High,63664,2016-2017,Regular School,MO
292559002300,0.079702444208289,0.419741697416974,0.748908296943231,40398.0,20.6,0.373737373737374,High,64673,2016-2017,Regular School,MO
292562001502,0.0880745740919319,0.453463533719866,0.810376775787523,40554.0,20.0,0.458762886597938,High,65734,2016-2017,Regular School,MO
292564001503,0.0327349524815206,0.45362563237774,0.534090909090909,28173.0,19.3,0.302752293577982,High,63565,2016-2017,Regular School,MO
292571001510,0.0593639575971731,0.423144360023378,0.768987341772152,43203.0,20.7,0.283261802575107,High,63436,2016-2017,Regular School,MO
292607001525,0.0598290598290598,0.664726426076834,0.586725663716814,41377.0,19.9,0.388776200135227,High,64133,2016-2017,Regular School,MO
292607001526,0.0383923215356929,0.680428954423593,0.63237139272271,61027.0,19.4,0.408499566348656,High,64138,2016-2017,Regular School,MO
292616001536,0.137352674524025,0.390946502057613,0.738898756660746,34167.0,21.1,0.507413509060956,High,65737,2016-2017,Regular School,MO
292622001541,0.0811117413499716,0.661250615460364,0.723648029330889,56425.0,21.7,0.29296875,High,65738,2016-2017,Regular School,MO
292631001544,0.0738963531669866,0.44479248238058,0.707736389684814,38542.0,19.8,0.49047619047619,High,64779,2016-2017,Regular School,MO
292643001551,0.109694862881421,0.422374429223744,0.659128978224456,44253.0,20.1,0.532663316582915,High,65556,2016-2017,Regular School,MO
292648001554,0.0888536295120984,0.457510191282534,0.509240246406571,38531.0,20.8,0.31404958677686,High,64085,2016-2017,Regular School,MO
292664001573,0.093127147766323,0.526428571428571,0.59286463798531,46292.0,18.5,0.646716101694915,High,63114,2016-2017,Regular School,MO
292667001586,0.205690574985181,0.606326889279438,0.329696024941543,32027.0,15.2,0.875510204081633,High,63137,2016-2017,Regular School,MO
292685000657,0.030982201713909,0.931858936043036,0.934751773049645,112539.0,23.8,0.129317980513729,High,63017,2016-2017,Regular School,MO
292685000665,0.0955503512880562,0.767025089605735,0.8555,75483.0,22.8,0.130369253956292,High,63026,2016-2017,Regular School,MO
292685001621,0.0369602763385147,0.831092161364382,0.85978835978836,95700.0,23.5,0.104578563995838,High,63025,2016-2017,Regular School,MO
292685001624,0.0450899031811895,0.873194221508828,0.821147356580427,102878.0,24.8,0.107379134860051,High,63011,2016-2017,Regular School,MO
292689001636,0.0336,0.735574738755111,0.701376936316695,49714.0,23.1,0.321543408360129,High,65401,2016-2017,Regular School,MO
292697001639,0.0445344129554656,0.44918998527246,0.689335394126739,52813.0,20.5,0.281938325991189,High,65074,2016-2017,Regular School,MO
292706001644,0.0308151093439364,0.481316725978648,0.447863247863248,37500.0,19.4,0.544135429262394,High,64504,2016-2017,Regular School,MO
292706001648,0.043601130399677,0.599927457381211,0.84045584045584,50902.0,20.7,0.398442180946675,High,64501,2016-2017,Regular School,MO
292706001660,0.139446036294174,0.434739941118744,0.698689956331878,36067.0,19.2,0.600961538461538,High,64505,2016-2017,Regular School,MO
292709001678,0.11436170212766,0.365933170334148,0.28643216080402,20909.0,20.3,0.429752066115702,High,65560,2016-2017,Regular School,MO
292752001685,0.026148969889065,0.462609970674487,0.778471138845554,40615.0,22.2,0.28436018957346,High,65281,2016-2017,Regular School,MO
292757001693,0.0536600496277916,0.506119951040392,0.761874604179861,43503.0,21.2,0.227900552486188,High,64485,2016-2017,Regular School,MO
292763001697,0.0649304316803425,0.577836411609499,0.509819324430479,43585.0,23.2,0.438380281690141,High,65065,2016-2017,Regular School,MO
292766001702,0.105708245243129,0.397111913357401,0.734432234432234,36523.0,19.4,0.383275261324042,High,63561,2016-2017,Regular School,MO
292783001709,0.0180694246314788,0.619252256123765,0.74818401937046,38696.0,20.6,0.517039922103213,High,65301,2016-2017,Regular School,MO
292787001716,0.15875,0.295112781954887,0.652298850574713,26757.0,18.5,0.521186440677966,High,63876,2016-2017,Regular School,MO
292790001719,0.0526086956521739,0.504222972972973,0.832923832923833,44628.0,21.9,0.360869565217391,High,64865,2016-2017,Regular School,MO
292793001721,0.15843949044586,0.314997104806022,0.633828996282528,30849.0,22.3,0.613953488372093,High,65746,2016-2017,Regular School,MO
292811001728,0.0932203389830508,0.491680532445923,0.828402366863905,37548.0,21.1,0.330396475770925,High,63468,2016-2017,Regular School,MO
292814001731,0.051063829787234,0.552894211576846,0.673773987206823,42000.0,24.0,0.124087591240876,High,63469,2016-2017,Regular School,MO
292826001744,0.111336032388664,0.349818661391362,0.636416861826698,30654.0,20.6,0.508508508508508,High,63801,2016-2017,Regular School,MO
292838001752,0.0422027792074112,0.542740841248304,0.677502138579983,44300.0,20.7,0.340909090909091,High,65350,2016-2017,Regular School,MO
292841001754,0.0595975232198142,0.606631762652705,0.768025078369906,61489.0,22.8,0.10920245398773,High,64089,2016-2017,Regular School,MO
292843001757,0.0117647058823529,0.493246893571043,0.844866071428571,62188.0,21.4,0.308243727598566,High,65059,2016-2017,Regular School,MO
292853001764,0.163086714399364,0.444017914267434,0.531353135313531,32368.0,18.3,0.527687296416938,High,63877,2016-2017,Regular School,MO
292856001766,0.0837056195626616,0.700208188757807,0.60302677532014,61824.0,22.0,0.147916666666667,High,65010,2016-2017,Regular School,MO
292871001774,0.112201103617413,0.343856240893638,0.544315992292871,38750.0,19.5,0.439130434782609,High,65772,2016-2017,Regular School,MO
292874001776,0.0918964076858814,0.531505531505531,0.85197934595525,50703.0,20.7,0.431472081218274,High,65753,2016-2017,Regular School,MO
292880001779,0.14014014014014,0.506483600305111,0.619168356997972,31750.0,19.3,0.337837837837838,High,65754,2016-2017,Regular School,MO
292886001796,0.104466858789625,0.778541428025964,0.517154811715481,43339.0,23.1,0.287216828478964,High,65804,2016-2017,Regular School,MO
292886001800,0.130510440835267,0.632743362831858,0.581196581196581,45134.0,19.4,0.536656891495601,High,65803,2016-2017,Regular School,MO
292886001804,0.0291005291005291,0.675182481751825,0.789772727272727,51250.0,22.4,0.189944134078212,High,65807,2016-2017,Regular School,MO
292886001808,0.0973496432212028,0.67861482381531,0.427751196172249,21130.0,21.1,0.523338048090523,High,65807,2016-2017,Regular School,MO
292892001848,0.126227208976157,0.635050251256281,0.477810650887574,41447.0,21.0,0.345518867924528,High,63301,2016-2017,Regular School,MO
292892001851,0.0242367012905257,0.809005741915987,0.778393351800554,83833.0,22.1,0.266304347826087,High,63301,2016-2017,Regular School,MO
292895001860,0.0417508417508418,0.775397796817625,0.722453841572364,102500.0,23.1,0.0827482447342026,High,63304,2016-2017,Regular School,MO
292895002072,0.0525272547076313,0.828370156900416,0.896596017983301,95224.0,22.0,0.150973172014729,High,63304,2016-2017,Regular School,MO
292895002481,0.0671731307477009,0.669386169386169,0.833166833166833,81111.0,21.9,0.171641791044776,High,63303,2016-2017,Regular School,MO
292910001864,0.0888589700437563,0.429011481377765,0.540720961281709,34337.0,21.0,0.36953642384106,High,63077,2016-2017,Regular School,MO
292917001869,0.108531468531469,0.555284354405663,0.664335664335664,33487.0,20.8,0.431693989071038,High,63601,2016-2017,Regular School,MO
292925001872,0.0793960058451047,0.481028667790894,0.722128378378378,43887.0,21.8,0.518248175182482,High,65559,2016-2017,Regular School,MO
292928000434,0.0979342004590666,0.788336933045356,0.680147058823529,43301.0,16.1,0.746113989637306,High,63110,2016-2017,Regular School,MO
292928000790,0.305997552019584,0.590198123044838,0.200992555831266,20302.0,16.1,0.840787119856887,High,63108,2016-2017,Regular School,MO
292928001976,0.0992584141471763,0.649669499527856,0.297101449275362,14518.0,26.3,0.319402985074627,High,63108,2016-2017,Regular School,MO
292928001994,0.170212765957447,0.687455197132616,0.368421052631579,33801.0,15.3,0.864690721649485,High,63118,2016-2017,Regular School,MO
292928002009,0.396296296296296,0.406754772393539,0.0423728813559322,20517.0,14.1,0.884283246977547,High,63113,2016-2017,Regular School,MO
292928002011,0.253768844221106,0.398857142857143,0.0100697134004648,12832.0,14.2,0.880787037037037,High,63106,2016-2017,Regular School,MO
292928002013,0.0521920668058455,0.783695652173913,0.728455284552846,42407.0,16.9,0.783582089552239,High,63139,2016-2017,Regular School,MO
292928002313,0.0521920668058455,0.783695652173913,0.728455284552846,42407.0,17.2,0.785953177257525,High,63139,2016-2017,Regular School,MO
292928002873,0.200934579439252,0.404683840749415,0.333902647309991,29500.0,17.2,0.820855614973262,High,63118,2016-2017,Regular School,MO
292928002875,0.0300546448087432,0.4249547920434,0.125,24239.0,15.4,0.932773109243697,High,63120,2016-2017,Regular School,MO
292934002030,0.0694259012016021,0.467188440698374,0.752486187845304,43507.0,18.7,0.228571428571429,High,64489,2016-2017,Regular School,MO
292937002033,0.0273972602739726,0.452191235059761,0.735731039874902,36784.0,21.5,0.271428571428571,High,63670,2016-2017,Regular School,MO
292943002037,0.130637636080871,0.458058849363197,0.757405924739792,32046.0,20.3,0.458041958041958,High,65565,2016-2017,Regular School,MO
292952002044,0.0805051302288871,0.527739251040222,0.69220607661823,34566.0,20.8,0.476470588235294,High,65785,2016-2017,Regular School,MO
292961002048,0.161270616982285,0.399789029535865,0.867741935483871,37929.0,20.2,0.57037037037037,High,65078,2016-2017,Regular School,MO
292964002050,0.035497572815534,0.559609455292909,0.691364333163005,50868.0,21.8,0.211886304909561,High,65757,2016-2017,Regular School,MO
292976002057,0.176967776016904,0.388073828679602,0.605817452357071,27168.0,20.9,0.328275862068966,High,63080,2016-2017,Regular School,MO
293027002069,0.0676650027731558,0.532370749883558,0.808181818181818,31686.0,21.2,0.454545454545455,High,65791,2016-2017,Regular School,MO
293033002073,0.072289156626506,0.34592779177162,0.753086419753086,45817.0,21.6,0.33003300330033,High,65081,2016-2017,Regular School,MO
293036002080,0.0516717325227964,0.562750333778371,0.496021220159151,29209.0,20.4,0.389645776566757,High,64683,2016-2017,Regular School,MO
293042002084,0.10501066098081,0.495610184372256,0.778543307086614,39858.0,21.4,0.446315789473684,High,64844,2016-2017,Regular School,MO
293045002090,0.0878447395301328,0.505223568742165,0.598928276999176,43993.0,20.9,0.292936288088643,High,63379,2016-2017,Regular School,MO
293052002095,0.129135538954109,0.352237483385024,0.597189695550351,40618.0,19.1,0.503311258278146,High,63932,2016-2017,Regular School,MO
293057002101,0.0867482703565726,0.623090408214375,0.703358208955224,42818.0,22.4,0.23093447905478,High,63084,2016-2017,Regular School,MO
293066002113,0.088216957605985,0.764140271493213,0.548872180451128,48387.0,18.0,0.63317191283293,High,63130,2016-2017,Regular School,MO
293069002116,0.0161377084454008,0.780244173140955,0.608222490931076,58571.0,22.8,0.380281690140845,High,63088,2016-2017,Regular School,MO
293078002124,0.131045241809672,0.344122023809524,0.648414985590778,35128.0,21.6,0.365461847389558,High,63382,2016-2017,Regular School,MO
293084002131,0.252497729336966,0.292492917847025,0.571428571428571,29964.0,20.6,0.528761061946903,High,65084,2016-2017,Regular School,MO
293087002134,0.0881542699724518,0.494432071269488,0.681697612732096,47379.0,19.7,0.25,High,65582,2016-2017,Regular School,MO
293102002145,0.0758676351896691,0.799423631123919,0.692262602579133,53350.0,22.0,0.217894736842105,High,64093,2016-2017,Regular School,MO
293105002151,0.103271692745377,0.49375,0.629518072289157,45944.0,21.1,0.410714285714286,High,63383,2016-2017,Regular School,MO
293107002152,0.0734312416555407,0.330683624801272,0.581497797356828,32010.0,20.5,0.572727272727273,High,65355,2016-2017,Regular School,MO
293111002163,0.0569546687330492,0.645409950946041,0.542307692307692,47696.0,23.2,0.206576125804146,High,63090,2016-2017,Regular School,MO
293114001901,0.183345246604718,0.256480970766685,0.5053460889139,28438.0,21.6,0.620689655172414,High,63630,2016-2017,Regular School,MO
293144002175,0.194039054470709,0.7193096711169,0.741818181818182,54341.0,21.0,0.221084337349398,High,65583,2016-2017,Regular School,MO
293150002186,0.0617522192203782,0.419112627986348,0.485775248933144,35895.0,20.7,0.329931972789116,High,64870,2016-2017,Regular School,MO
293153002197,0.039568345323741,0.898148148148148,0.949206349206349,109167.0,23.1,0.140707298720843,High,63119,2016-2017,Regular School,MO
293165002208,0.0227434257285004,0.455665024630542,0.302872062663185,39684.0,22.8,0.201272411798728,High,63385,2016-2017,Regular School,MO
293165002844,0.0247568523430592,0.821985233798195,0.861477045908184,83349.0,23.6,0.190380761523046,High,63385,2016-2017,Regular School,MO
293168002215,0.132495716733295,0.447920955125566,0.356164383561644,19068.0,20.8,0.465765765765766,High,65775,2016-2017,Regular School,MO
293171002220,0.0831168831168831,0.693430656934307,0.685542168674699,73059.0,22.3,0.20979020979021,High,64098,2016-2017,Regular School,MO
293180002224,0.0678225395206527,0.55526544821584,0.675736961451247,64603.0,21.3,,High,64734,2016-2017,Regular School,MO
293183002226,0.0277008310249307,0.406183368869936,0.897350993377483,63378.0,22.8,0.108333333333333,High,65085,2016-2017,Regular School,MO
293186002232,0.0621827411167513,0.453461975028377,0.712700369913687,41103.0,19.5,0.4,High,65259,2016-2017,Regular School,MO
293201002243,0.0642201834862385,0.558996262680192,0.811032863849765,51659.0,22.5,0.25546875,High,65781,2016-2017,Regular School,MO
293207002245,0.111007025761124,0.466641818859486,0.602053915275995,32634.0,21.3,0.493734335839599,High,65793,2016-2017,Regular School,MO
293210002253,0.146547884187082,0.43216896831844,0.691722169362512,50972.0,21.4,0.282632146709817,High,63052,2016-2017,Regular School,MO
293211002255,0.0761217948717949,0.511968085106383,0.852988691437803,34351.0,19.3,0.412103746397695,High,65360,2016-2017,Regular School,MO
293219002257,0.150665399239544,0.417004913480026,0.776,54613.0,20.3,0.420833333333333,High,63389,2016-2017,Regular School,MO
293222002260,0.112177867609904,0.39248181083266,0.6220600162206,32404.0,18.9,0.780141843971631,High,65588,2016-2017,Regular School,MO
293231002266,0.0855472901168969,0.596204033214709,0.799275033982782,54971.0,19.9,0.399527186761229,High,63390,2016-2017,Regular School,MO
340000406014,0.102409638554217,0.931500872600349,0.983226837060703,102277.0,25.3052503052503,0.0174563591022444,High,7928,2016-2017,Regular School,NJ
340000900176,0.0424440298507463,0.943977591036415,0.946549391069012,123333.0,25.2319902319902,0.0554854981084489,High,7924,2016-2017,Regular School,NJ
340001900269,0.0756598240469208,0.593192868719611,0.474550898203593,61136.0,17.5641025641026,0.379518072289157,High,8244,2016-2017,Regular School,NJ
